ZPPG id,Longitude,Latitude,Shortitude,Deltitude,Strange Smell?,Air Tastes Like,Feng Shui of Surrounding Area,Weird Sounds,Local Value of Pi,Murphy's Constant,ZPPG Performance
6148,97.214,-24.958,-10.603,-40.755,No,Mint,Adequate,['Unnatural Buzzing'],3.1249,1.84,37.02%
6149,131.428,-85.516,25.336,32.283,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1448,3.57,42.24%
6150,153.663,45.674,-65.632,-75.622,Somewhat,Mint,Adequate,['Impossible Humming'],3.1338,4.19,10.18%
6151,-120.697,-26.787,-36.242,52.989,No,Mint,Adequate,['Otherworldly Skittering'],3.1117,4.3,22.33%
6152,-114.854,73.018,36.862,-24.624,Somewhat,Mint,Adequate,['Eerie Silence'],3.1218,4.16,34.10%
6153,-100.529,48.505,-66.787,17.305,No,Apples,Adequate,['Otherworldly Skittering'],3.1121,5.45,13.84%
6154,-166.837,43.696,-74.308,-15.417,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1124,3.75,25.18%
6155,-54.608,-27.479,61.868,43.87,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1504,3.53,34.40%
6156,-105.802,33.884,53.21,-20.729,Somewhat,Mint,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1386,4.89,2.76%
6157,32.884,-52.271,-72.677,-39.87,Somewhat,Apples,Disharmonious,['Otherworldly Skittering'],3.1326,2.41,38.87%
6158,-114.237,-28.623,47.334,-54.72,No,Mint,Adequate,['Unnatural Buzzing'],3.1447,5.26,15.74%
6159,-129.753,-20.69,-50.985,25.674,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1041,5.46,5.80%
6160,-133.189,40.555,58.572,-52.167,No,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.155,4.92,11.51%
6161,-172.583,-57.477,-16.352,-24.539,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1525,4.11,33.42%
6162,-92.47,25.506,-53.395,52.825,Somewhat,Apples,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1357,3.89,6.47%
6163,23.816,-66.173,-36.01,-28.094,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1591,4.16,37.55%
6164,6.23,21.24,-69.431,28.927,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1132,5.75,5.68%
6165,134.126,32.938,-52.563,65.624,Somewhat,Mint,Adequate,['Impossible Humming'],3.1406,2.89,9.10%
6166,-119.185,-71.972,-28.875,37.074,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1044,3.72,19.95%
6167,-158.092,-46.379,-26.044,30.039,Somewhat,Apples,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1463,2.13,14.32%
6168,-80.824,47.065,-66.693,46.15,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.147,3.69,14.81%
6169,33.21,14.477,-27.659,36.075,Somewhat,Copper,Adequate,['Otherworldly Skittering'],3.1306,0.63,37.28%
6170,-91.59,62.731,-8.922,45.902,Somewhat,Apples,Adequate,['Impossible Humming'],3.1519,1.98,11.02%
6171,166.708,-61.903,33.751,55.186,No,Apples,Adequate,['Otherworldly Skittering'],3.1569,3.15,54.25%
6172,94.251,-47.617,-25.237,-71.848,No,Mint,Adequate,['Unnatural Buzzing'],3.1316,2.42,62.85%
6173,-46.482,10.378,34.687,70.238,Somewhat,Copper,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1579,2.61,14.79%
6174,-168.175,-30.681,56.975,10.836,No,Mint,Adequate,['Unnatural Buzzing'],3.1437,4.68,22.64%
6175,38.21,-33.621,-62.053,-52.25,Somewhat,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1028,1.34,12.11%
6176,-168.693,15.794,-26.85,59.457,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1759,3.77,13.03%
6177,-32.22,-12.878,-69.988,-19.976,No,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.141,3.22,8.68%
6178,-90.361,34.828,69.219,-49.718,No,Apples,Adequate,['Impossible Humming'],3.1444,4.58,5.31%
6179,156.827,-21.474,-13.244,29.279,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1285,5.91,4.26%
6180,-74.394,25.218,18.745,44.509,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1567,3.91,12.13%
6181,-34.633,70.835,11.753,-31.799,No,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1334,4.68,13.67%
6182,-159.715,63.823,12.774,-29.887,No,Burning,Adequate,['Eerie Silence'],3.1737,4.46,46.10%
6183,80.04,-47.309,-37.038,26.701,No,Burning,Disharmonious,['Eerie Silence'],3.1077,4.82,30.75%
6184,161.127,44.518,-37.622,-30.653,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1477,4.17,12.72%
6185,43.991,27.734,-39.418,-36.23,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1319,3.81,32.24%
6186,154.465,-29.24,18.79,21.343,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.1575,3.48,24.75%
6187,-136.384,-39.49,-52.84,44.143,Somewhat,Nothing In Particular,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1596,5.55,2.21%
6188,-111.605,-29.861,-15.585,-14.006,No,Mint,Adequate,['Eerie Silence'],3.1333,5.76,10.76%
6189,-116.122,33.933,-51.52,47.928,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1462,4.57,12.30%
6190,-8.694,-62.889,56.858,55.969,No,Mint,Disharmonious,['Eerie Silence'],3.1418,1.7,78.07%
6191,121.343,58.945,-52.932,-38.12,Somewhat,Nothing In Particular,Adequate,['Impossible Humming'],3.1193,3.82,5.22%
6192,-152.231,-25.332,51.605,58.441,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1265,4.34,5.72%
6193,-116.821,-31.213,1.963,3.823,No,Apples,Adequate,['Eerie Silence'],3.1465,0.45,38.67%
6194,57.078,-6.381,50.046,-20.33,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1345,4.08,23.14%
6195,84.972,-68.427,30.257,45.935,No,Nothing In Particular,Exceptional,['Eerie Silence'],3.1238,3.76,35.70%
6196,-118.743,25.701,24.484,18.771,Somewhat,Burning,Adequate,['Unnatural Buzzing'],3.1544,4.35,20.83%
6197,84.907,42.778,45.255,39.585,Somewhat,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1431,4.64,10.04%
6198,73.451,-12.354,-47.973,-23.609,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.129,3.86,6.23%
6199,153.393,65.356,42.963,-38.797,No,Mint,Adequate,['Otherworldly Skittering'],3.1191,3.98,48.56%
6200,18.049,-69.538,46.856,30.653,No,Nothing In Particular,Adequate,['Impossible Humming'],3.162,0.94,11.37%
6201,149.786,-62.205,36.788,-40.307,Somewhat,Apples,Adequate,['Eerie Silence'],3.1489,4.26,37.03%
6202,41.143,66.549,10.778,-27.054,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1184,1.85,28.71%
6203,-68.986,30.269,-65.9,-23.623,No,Mint,Adequate,['Eerie Silence'],3.1244,5.5,14.46%
6204,127.008,-51.989,67.712,-54.665,No,Mint,Adequate,['Unnatural Buzzing'],3.1431,2.75,63.83%
6205,12.718,13.537,50.439,-41.873,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1103,2.2,14.37%
6206,157.939,58.271,9.125,17.425,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.121,1.68,24.49%
6207,-138.2,10.189,43.546,23.526,Somewhat,Burning,Disharmonious,['Eerie Silence'],3.1235,4.35,18.02%
6208,86.325,80.912,62.732,45.421,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1722,4.77,24.67%
6209,-0.792,-39.379,60.554,-18.421,No,Mint,Adequate,['Otherworldly Skittering'],3.1452,4.77,53.51%
6210,-105.06,-36.049,-18.36,57.139,Somewhat,Copper,Adequate,['Otherworldly Skittering'],3.1077,3.78,26.64%
6211,-132.851,35.144,82.683,-42.833,Somewhat,Mint,Adequate,['Eerie Silence'],3.1623,2.9,31.58%
6212,-114.045,50.38,62.074,31.562,Somewhat,Apples,Adequate,['Eerie Silence'],3.1075,4.69,15.92%
6213,-142.334,75.535,53.425,-32.195,No,Mint,Adequate,['Otherworldly Skittering'],3.1331,2.93,61.64%
6214,-55.093,41.167,39.48,63.844,No,Apples,Adequate,['Unnatural Buzzing'],3.1106,3.47,26.80%
6215,-114.174,-20.65,38.81,17.402,No,Apples,Adequate,['Eerie Silence'],3.1319,5.96,5.04%
6216,-9.4,38.279,-63.226,30.776,No,Copper,Disharmonious,['Impossible Humming'],3.1709,2.99,13.52%
6217,110.293,-34.206,49.769,-42.891,No,Mint,Disharmonious,['Unnatural Buzzing'],3.1327,4.69,19.44%
6218,-167.503,58.477,27.25,13.383,No,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering', 'Impossible Humming']",3.1247,3.77,2.64%
6219,-3.154,21.45,-41.142,33.039,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1136,4.59,3.83%
6220,-64.591,-25.598,42.474,26.82,Somewhat,Nothing In Particular,Adequate,['Impossible Humming'],3.1368,4.05,3.46%
6221,-135.808,-20.682,52.895,-40.147,Somewhat,Copper,Adequate,['Unnatural Buzzing'],3.1482,3.42,22.98%
6222,60.636,-19.532,59.99,-39.032,Somewhat,Nothing In Particular,Adequate,['Eerie Silence'],3.1393,3.1,20.82%
6223,138.483,-46.742,12.63,-64.834,Somewhat,Mint,Adequate,['Eerie Silence'],3.1729,3.49,48.92%
6224,-49.583,-17.316,47.596,23.091,No,Apples,Adequate,['Otherworldly Skittering'],3.1605,5.71,9.47%
6225,-98.825,-38.864,-46.761,-23.899,No,Apples,Disharmonious,['Unnatural Buzzing'],3.1695,3.97,24.92%
6226,173.76,27.747,26.782,20.801,No,Mint,Disharmonious,['Unearthly Squelching'],3.1394,3.01,19.74%
6227,-85.774,-10.516,33.533,-41.222,Somewhat,Mint,Adequate,['Impossible Humming'],3.1347,3.27,7.22%
6228,164.936,21.778,-56.814,60.74,No,Mint,Adequate,['Unnatural Buzzing'],3.1481,3.57,35.80%
6229,-154.391,-11.033,-32.242,23.622,Somewhat,Mint,Disharmonious,['Impossible Humming'],3.146,4.57,4.89%
6230,-123.016,-25.797,76.344,32.274,Somewhat,Apples,Exceptional,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1166,3.82,5.94%
6231,-156.76,-23.735,-18.206,-63.156,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1531,4.5,20.80%
6232,146.659,7.988,30.993,-30.601,Somewhat,Mint,Disharmonious,['Unearthly Squelching'],3.1666,5.32,6.52%
6233,121.598,-62.471,17.773,-4.117,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1413,2.26,35.10%
6234,81.237,22.556,62.081,-33.199,No,Apples,Disharmonious,['Unnatural Buzzing'],3.1364,3.72,21.10%
6235,88.688,-31.858,-61.286,-37.41,No,Nothing In Particular,Adequate,['Impossible Humming'],3.1554,2.91,7.11%
6236,-137.432,-16.032,59.267,-33.104,Somewhat,Mint,Disharmonious,['Unearthly Squelching'],3.1355,3.87,11.03%
6237,-25.348,-61.434,18.623,-23.371,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1369,4.88,34.48%
6238,15.134,-35.487,-55.728,8.226,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1428,3.71,28.48%
6239,-66.562,-55.113,-24.22,21.231,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1388,4.29,8.47%
6240,168.519,-35.706,-17.971,-33.791,No,Mint,Disharmonious,['Otherworldly Skittering'],3.1434,2.06,42.74%
6241,142.714,42.597,-23.3,21.926,No,Mint,Adequate,['Eerie Silence'],3.108,4.74,33.58%
6242,15.096,-49.971,58.905,30.484,No,Mint,Adequate,"['Unearthly Squelching', 'Impossible Humming']",3.1318,4.35,6.79%
6243,25.799,-25.484,-12.04,-51.103,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1287,2.83,14.75%
6244,152.49,-11.477,59.812,-19.784,EXTREMELY,Apples,Adequate,['Eerie Silence'],3.1625,2.94,31.93%
6245,-10.24,15.708,33.507,31.38,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1358,4.87,21.95%
6246,45.537,25.975,-34.297,46.745,No,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1499,4.95,15.88%
6247,37.07,45.037,-42.622,28.001,No,Mint,Exceptional,"['Otherworldly Skittering', 'Impossible Humming']",3.125,2.21,18.63%
6248,-44.039,-19.235,-57.886,-26.942,Somewhat,Apples,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1433,3.99,9.61%
6249,-135.191,-27.307,45.011,57.77,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.168,3.92,15.60%
6250,71.202,56.992,-69.127,-32.613,Somewhat,Apples,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1159,3.38,5.07%
6251,100.852,-9.895,8.047,23.835,No,Apples,Disharmonious,['Otherworldly Skittering'],3.159,4.55,22.42%
6252,-128.419,75.848,-52.981,39.296,No,Mint,Adequate,['Unnatural Buzzing'],3.1648,4.32,38.41%
6253,-15.036,-5.974,-38.683,-72.558,No,Nothing In Particular,Disharmonious,['Impossible Humming'],3.116,2.82,4.00%
6254,-38.456,29.836,26.94,-13.552,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1547,4.37,15.04%
6255,141.097,-73.141,-42.448,18.108,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering', 'Impossible Humming']",3.1203,3.93,4.52%
6256,-14.872,-27.211,22.335,-26.019,Somewhat,Apples,Adequate,['Eerie Silence'],3.1437,3.06,29.61%
6257,46.315,-54.797,15.742,-41.055,No,Burning,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1382,0.36,49.59%
6258,-66.577,68.963,42.356,-60.728,No,Nothing In Particular,Adequate,['Eerie Silence'],3.146,3.85,36.40%
6259,-16.294,-44.843,44.578,-4.565,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1385,0.53,56.73%
6260,174.14,-25.289,8.154,-56.718,EXTREMELY,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1469,5.66,3.68%
6261,-58.374,19.315,-60.982,-31.26,EXTREMELY,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1571,2.85,20.88%
6262,-96.638,-72.284,54.212,-13.579,Somewhat,Mint,Adequate,['Impossible Humming'],3.1225,1.35,11.02%
6263,-158.206,46.776,46.846,11.408,No,Nothing In Particular,Adequate,['Unearthly Squelching'],3.1412,2.8,18.92%
6264,113.558,-46.481,-8.052,22.937,No,Mint,Adequate,['Unearthly Squelching'],3.1313,3.28,36.52%
6265,149.69,-35.352,28.351,-48.839,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1595,1.56,16.15%
6266,155.542,25.159,-62.949,-61.813,Somewhat,Burning,Adequate,['Eerie Silence'],3.114,5.34,11.91%
6267,55.541,-49.132,-34.36,14.292,Somewhat,Nothing In Particular,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1277,3.85,3.92%
6268,-154.44,-18.959,27.008,5.222,No,Apples,Disharmonious,['Unnatural Buzzing'],3.1653,2.5,20.23%
6269,-115.786,-32.287,38.131,31.572,No,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1352,3.52,13.48%
6270,-62.658,-33.709,-10.93,59.84,No,Mint,Disharmonious,['Otherworldly Skittering'],3.1688,3.55,31.61%
6271,43.086,-24.013,38.261,-67.991,Somewhat,Copper,Adequate,['Impossible Humming'],3.1668,5.29,3.81%
6272,57.414,50.455,29.9,50.456,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1148,3.62,37.56%
6273,126.751,14.561,30.639,14.003,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1397,3.72,18.06%
6274,113.247,42.739,47.155,-45.669,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1169,5.32,14.26%
6275,142.457,40.337,22.7,-34.596,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1046,2.94,14.97%
6276,25.527,33.342,-47.228,-68.136,No,Mint,Adequate,['Unearthly Squelching'],3.1438,4.13,23.16%
6277,131.594,-29.28,-67.193,-17.344,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1739,4.99,9.16%
6278,28.221,8.686,-74.475,48.349,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1558,4.28,21.17%
6279,22.924,-30.864,34.079,-59.812,Somewhat,Apples,Disharmonious,['Otherworldly Skittering'],3.1623,4.07,19.82%
6280,60.255,-22.748,-15.493,-60.584,No,Copper,Adequate,['Otherworldly Skittering'],3.1553,3.36,49.80%
6281,-178.758,-5.99,-16.824,-34.894,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1433,3.92,19.60%
6282,-11.294,-25.126,35.064,-41.071,No,Apples,Adequate,['Unnatural Buzzing'],3.1411,3.28,27.87%
6283,-80.327,22.822,-46.773,51.635,Somewhat,Burning,Adequate,['Unnatural Buzzing'],3.1158,3.8,17.53%
6284,57.571,29.588,30.822,-46.325,No,Apples,Adequate,['Otherworldly Skittering'],3.1355,3.91,31.73%
6285,-154.597,-37.247,36.512,44.144,Somewhat,Apples,Adequate,['Eerie Silence'],3.1628,3.3,36.76%
6286,-41.211,62.064,-38.47,15.053,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1517,4.7,29.96%
6287,-141.654,14.736,16.4,-54.656,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1311,2.88,15.40%
6288,17.301,34.454,21.012,65.249,Somewhat,Mint,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1256,3.32,4.88%
6289,-96.235,34.325,-65.845,29.937,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1585,2.63,13.37%
6290,-25.679,-44.003,31.265,14.965,Somewhat,Mint,Exceptional,['Unnatural Buzzing'],3.1776,5.01,22.27%
6291,33.169,-24.04,-46.176,-56.248,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1396,4.4,25.89%
6292,93.095,60.502,17.484,41.866,Somewhat,Mint,Adequate,['Eerie Silence'],3.1249,3.93,46.55%
6293,-178.9,67.326,-49.452,55.132,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1168,3.14,30.70%
6294,28.228,-36.732,63.471,-36.408,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1496,3.77,51.43%
6295,-156.903,-33.798,-22.96,-32.169,Somewhat,Nothing In Particular,Disharmonious,['Impossible Humming'],3.1666,4.22,2.52%
6296,149.623,-53.267,45.68,10.635,No,Mint,Disharmonious,['Eerie Silence'],3.169,3.19,57.18%
6297,-17.87,34.447,21.692,-48.686,Somewhat,Apples,Adequate,['Eerie Silence'],3.1582,4.59,20.35%
6298,137.584,62.743,-21.368,-15.875,No,Apples,Adequate,['Impossible Humming'],3.135,3.05,12.97%
6299,134.908,23.489,15.74,-11.023,No,Mint,Disharmonious,['Otherworldly Skittering'],3.1356,1.85,42.37%
6300,-165.637,63.865,-24.326,34.538,Somewhat,Apples,Exceptional,"['Unnatural Buzzing', 'Impossible Humming']",3.1459,4.06,6.43%
6301,-60.633,-49.102,35.262,-40.422,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1728,5.24,19.73%
6302,-50.541,-19.462,68.076,38.052,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1243,4.96,4.23%
6303,-40.657,13.112,51.165,-51.219,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1318,4.9,5.37%
6304,37.649,-34.861,16.558,-20.3,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1528,4.87,14.90%
6305,-117.974,60.272,43.578,-8.007,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1479,2.64,45.12%
6306,-6.699,41.095,-17.86,62.603,Somewhat,Nothing In Particular,Adequate,['Impossible Humming'],3.1282,4.71,4.48%
6307,-8.721,-12.351,-30.806,-14.93,No,Mint,Adequate,['Otherworldly Skittering'],3.1385,5.22,23.76%
6308,102.593,-23.252,-32.896,68.811,Somewhat,Burning,Adequate,['Eerie Silence'],3.1453,4.93,26.22%
6309,-174.433,-22.475,11.591,38.176,No,Apples,Adequate,['Impossible Humming'],3.1371,1.39,8.35%
6310,145.667,-18.929,-43.278,-26.643,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1627,4.92,8.40%
6311,-178.756,41.393,17.378,52.716,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1474,2.44,40.77%
6312,51.674,47.523,-35.642,56.305,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.147,5.09,24.38%
6313,-171.061,17.011,-66.132,-57.265,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1348,4.85,18.94%
6314,2.506,-41.782,-30.567,79.2,Somewhat,Burning,Exceptional,['Unnatural Buzzing'],3.1448,4.34,42.51%
6315,11.928,-36.781,-22.053,-52.75,No,Nothing In Particular,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1321,5.57,2.53%
6316,165.055,-16.698,-13.022,-26.043,Somewhat,Copper,Adequate,['Eerie Silence'],3.1445,3.91,29.57%
6317,-133.345,32.636,40.404,-60.883,Somewhat,Nothing In Particular,Adequate,['Eerie Silence'],3.144,1.91,19.75%
6318,-113.7,45.784,-26.104,-27.006,Somewhat,Apples,Adequate,['Eerie Silence'],3.1391,3.46,35.86%
6319,46.029,-47.948,-34.37,26.522,Somewhat,Mint,Adequate,['Eerie Silence'],3.1415,4.53,48.42%
6320,-13.511,41.773,45.472,-30.703,Somewhat,Apples,Exceptional,['Unnatural Buzzing'],3.1371,3.32,32.95%
6321,-136.402,7.7,12.586,51.256,No,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.153,3.85,19.65%
6322,153.561,54.79,-23.4,-35.613,No,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1403,1.32,21.98%
6323,-168.424,54.954,46.47,-21.43,No,Mint,Adequate,['Otherworldly Skittering'],3.127,2.95,58.20%
6324,-25.381,-23.869,63.685,19.616,Somewhat,Nothing In Particular,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1393,2.47,3.58%
6325,92.949,-31.883,-67.763,-27.418,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.1211,5.67,6.89%
6326,-38.968,-30.192,37.599,69.027,No,Apples,Adequate,['Otherworldly Skittering'],3.1388,3.93,29.41%
6327,44.999,-35.374,-29.144,9.705,No,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1268,4.33,5.89%
6328,-137.03,-60.501,-46.834,43.643,No,Apples,Adequate,['Unnatural Buzzing'],3.158,2.33,42.33%
6329,-85.275,7.834,9.065,25.308,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1084,1.12,18.65%
6330,141.219,-6.941,24.282,6.962,No,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1506,3.64,21.81%
6331,138.538,42.177,-39.599,-42.509,No,Mint,Adequate,['Eerie Silence'],3.1155,3.51,54.62%
6332,-137.569,38.273,-39.563,22.739,No,Mint,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1486,3.38,23.18%
6333,34.618,-51.102,41.104,-27.591,No,Mint,Disharmonious,['Eerie Silence'],3.154,0.9,89.21%
6334,-82.745,39.783,-34.065,36.35,Somewhat,Burning,Disharmonious,['Otherworldly Skittering'],3.1111,2.35,33.77%
6335,-83.065,53.098,-48.512,-50.631,Somewhat,Nothing In Particular,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.138,2.78,6.47%
6336,99.353,-42.74,41.178,41.7,No,Nothing In Particular,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1469,3.32,10.55%
6337,54.382,-27.975,67.232,29.224,No,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1337,1.52,12.46%
6338,-124.418,42.554,32.992,39.296,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.126,3.61,28.85%
6339,-79.84,64.127,39.898,54.995,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1109,4.88,21.49%
6340,118.877,-25.059,-32.871,-30.251,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1564,2.52,23.61%
6341,-132.829,52.16,26.919,67.882,Somewhat,Apples,Adequate,['Eerie Silence'],3.1558,2.43,43.17%
6342,81.251,-23.917,-68.794,-28.467,No,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1653,2.8,14.46%
6343,-90.923,-53.183,52.833,40.965,Somewhat,Nothing In Particular,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1613,2.73,4.88%
